fold_id,horizon,signal_date,rank_ic,n_obs
fold_004,20,2022-10-27,-0.02928570918020517,495
fold_004,20,2022-10-28,-0.0461538294103701,495
fold_004,20,2022-10-31,-0.06737325319142706,495
fold_004,20,2022-11-01,-0.04865635060103402,495
fold_004,20,2022-11-02,0.03430661957103079,495
fold_004,20,2022-11-03,0.07318558407250231,495
fold_004,20,2022-11-04,0.00010982250506545218,495
fold_004,20,2022-11-07,0.10150697187031954,495
fold_004,20,2022-11-08,0.029220176266784876,495
fold_004,20,2022-11-09,-0.05755264571422659,495
fold_004,20,2022-11-10,0.0683156059390303,495
fold_004,20,2022-11-11,0.13643348428982555,495
fold_004,20,2022-11-14,0.0827061132113037,495
fold_004,20,2022-11-15,0.03862994441414989,495
fold_004,20,2022-11-16,-0.1004930738055162,495
fold_004,20,2022-11-17,-0.12888366259204115,495
fold_004,20,2022-11-18,-0.14274744398583242,495
fold_004,20,2022-11-21,-0.17650059456786107,495
fold_004,20,2022-11-22,-0.053776069448493634,495
fold_004,20,2022-11-23,-0.10260817635034457,495
fold_004,20,2022-11-25,-0.19168402896306252,495
fold_004,20,2022-11-28,-0.09808516518892019,495
fold_004,20,2022-11-29,-0.20387380795192783,495
fold_004,20,2022-11-30,-0.11507347466800046,495
fold_004,20,2022-12-01,-0.11463164569406382,495
fold_004,20,2022-12-02,-0.04460055633181744,495
fold_004,20,2022-12-05,0.07987604492885933,495
fold_004,20,2022-12-06,-0.013204687673361222,495
fold_004,20,2022-12-07,0.049017878090114646,495
fold_004,20,2022-12-08,0.16674264840690536,495
fold_004,20,2022-12-09,0.08872362351338713,495
fold_004,20,2022-12-12,0.1634958008768752,495
fold_004,20,2022-12-13,0.0866162665408893,495
fold_004,20,2022-12-14,0.10618528551986138,496
fold_005,20,2023-03-15,0.007986002209407473,496
fold_005,20,2023-03-16,0.006950462081604423,496
fold_005,20,2023-03-17,-0.02297272123691579,496
fold_005,20,2023-03-20,0.020359134689602147,496
fold_005,20,2023-03-21,0.17061345897904473,496
fold_005,20,2023-03-22,0.09501687755388377,496
fold_005,20,2023-03-23,0.24835557755575,496
fold_005,20,2023-03-24,-0.07887293348679235,496
fold_005,20,2023-03-27,0.026335668810725084,496
fold_005,20,2023-03-28,-0.01320432008192471,496
fold_005,20,2023-03-29,0.059033879929407555,496
fold_005,20,2023-03-30,0.10588468020610627,496
fold_005,20,2023-03-31,0.014718770640782254,496
fold_005,20,2023-04-03,0.08305520730898477,496
fold_005,20,2023-04-04,-0.015646012916079474,496
fold_005,20,2023-04-05,0.08611007831456939,496
