fold_id,horizon,signal_date,rank_ic,n_obs
fold_002,20,2021-05-03,-0.004070615555668166,493
fold_002,20,2021-05-04,0.09910155227395044,493
fold_002,20,2021-05-05,0.035995193697245784,493
fold_002,20,2021-05-06,0.04894002356682706,493
fold_002,20,2021-05-07,0.22604655159394552,493
fold_002,20,2021-05-10,0.38791906679691246,493
fold_002,20,2021-05-11,0.3201255815844655,493
fold_002,20,2021-05-12,0.22351410915050257,493
fold_002,20,2021-05-13,0.30319886728607537,493
fold_002,20,2021-05-14,0.22031738503159967,493
fold_002,20,2021-05-17,0.24288824024142874,493
fold_002,20,2021-05-18,0.14067153791552006,493
fold_002,20,2021-05-19,0.024674864514779942,493
fold_002,20,2021-05-20,-0.1670353448325936,493
fold_002,20,2021-05-21,-0.02264917094482226,493
fold_002,20,2021-05-24,-0.1363714296988089,493
fold_002,20,2021-05-25,-0.12286927621639257,493
fold_002,20,2021-05-26,-0.14610030703373444,493
fold_002,20,2021-05-27,-0.047792427649580554,493
fold_002,20,2021-05-28,-0.05265671609504525,493
fold_002,20,2021-06-01,0.1087728445096163,493
fold_002,20,2021-06-02,0.09459308966791123,493
fold_002,20,2021-06-03,0.16546993146471856,493
fold_002,20,2021-06-04,0.07560933547596638,493
fold_002,20,2021-06-07,0.06062268820863472,493
fold_002,20,2021-06-08,-0.04393622895915584,493
fold_002,20,2021-06-09,-0.07732877646586125,493
fold_002,20,2021-06-10,-0.26545789367527334,493
fold_002,20,2021-06-11,-0.29314961650326854,493
fold_002,20,2021-06-14,-0.3545800984695182,493
fold_002,20,2021-06-15,-0.324275514355114,493
fold_002,20,2021-06-16,-0.3482565622541133,493
fold_002,20,2021-06-17,-0.31511898283283035,493
fold_002,20,2021-06-18,-0.11828299861535377,493
fold_002,20,2021-06-21,-0.3619079275353117,493
fold_002,20,2021-06-22,-0.34453124827870624,493
fold_002,20,2021-06-23,-0.40408265334511334,493
fold_002,20,2021-06-24,-0.3940539329020426,493
fold_003,20,2021-09-21,0.04566370606725042,494
fold_003,20,2021-09-22,0.07326076293728691,494
fold_003,20,2021-09-23,0.11676437864118018,494
